"OBJECTID","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME","ADDR","CALL","SERVICE","TYPE"
"61","ad3316f7-8303-4aee-98ca-32c971832d03","120.163351","30.310308","灯塔新村","无人值守","2177.000000","14.000000","7.000000","租车06:00~21:00，还车06:00~22:00","灯塔新村8幢碧桃巷79号对面","13486378100.000000"," "," "
"62","543177b2-d973-48ba-b96d-c86ff399bac6","120.182130","30.300239","江心岛实验小学","无人值守","2179.000000","3.000000","21.000000","租车06:00~21:00，还车06:00~22:00","三里亭家园小区26幢对面","13454491000.000000"," "," "
"63","bb768847-0eab-40b9-ac2b-40d9063a8ad5","120.185385","30.349576","半山旧货市场北门","无人值守","2180.000000","19.000000","2.000000","租车06:00~21:00，还车06:00~22:00","半山旧货市场北门","15868130500.000000"," "," "
"64","6a602718-a64c-4586-ad64-7afad567f623","120.184456","30.349145","半山旧货市场西门","无人值守","2181.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","半山旧货市场西门","15868130500.000000"," "," "
"65","17ae61bc-5ed9-4ecc-8992-bfd04f32a81e","120.176329","30.343670","永佳苑","无人值守","2182.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","永祥街91号对面","15868130600.000000"," "," "
"66","226af3c4-4d7b-4763-803f-dab8e375c8ba","120.182020","30.300877","三里家园","无人值守","2184.000000","8.000000","16.000000","租车06:00~21:00，还车06:00~22:00","三里亭家园小区三里家园正门","13454491000.000000"," "," "
"67","e3e592f8-d7e4-4c15-99de-57b573b55438","120.182028","30.328456","石桥公交站站","无人值守","2185.000000","15.000000","9.000000","租车06:00~21:00，还车06:00~22:00","石桥路石祥路口","13454490900.000000"," "," "
"68","034f1779-bb01-429f-93f1-fb1348cbd090","120.183490","30.304876","德胜路石桥路口北","无人值守","2186.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","德胜路石桥路口北","13454491000.000000"," "," "
"69","6954aded-01a5-4b0a-8e29-2e0c2fddf69f","120.190248","30.352668","临丁路","有人值守","3095.000000","14.000000","7.000000","租车06:00~21:00，还车06:00~22:00","临丁路125号电杆","13606516700.000000"," "," "
"70","b1049cee-6e96-4ac9-9cb7-ca9872d26320","120.215240","30.269218","运河东路一","无人值守","3096.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","运河路与景御路口，","13454491000.000000"," "," "
"71","961cb942-c6fc-41c3-bc9c-429381ddb611","120.186192","30.262821","凯西社区","无人值守","3098.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","凯西社区337号电杆","13606522700.000000"," "," "
"72","64488c9c-71d8-4c76-8119-0fd87ee4fc7a","120.186341","30.264414","凯旋路","无人值守","3099.000000","15.000000","6.000000","租车06:00~21:00，还车06:00~22:00","凯旋路253号","13606522700.000000"," "," "
"73","747df694-a492-49f4-887c-e6f7769bef0b","120.190433","30.259674","太平门直街双菱路口","无人值守","3100.000000","18.000000","3.000000","租车06:00~21:00，还车06:00~22:00","太平门直街175号对门，张生记旁","15868130400.000000"," "," "
"74","b5b078a6-dccd-4d76-b23d-75cda94921eb","120.196940","30.260336","景昙路太平门直街路口","无人值守","3102.000000","18.000000","3.000000","租车06:00~21:00，还车06:00~22:00","景昙路太平门直街银泰门口左侧","15868130400.000000"," "," "
"75","7d6ead13-0673-46ab-9bb0-b1c666d7f28e","120.198601","30.260494","太平门直街景昙路口","无人值守","3103.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","太平门直街393号对面","15868130400.000000"," "," "
"76","720229a6-a628-48d0-b2da-8900104f626b","120.192301","30.277695","安琪儿市场","无人值守","3104.000000","27.000000","0.000000","租车06:00~21:00，还车06:00~22:00","艮秋22-4桥墩","15868123700.000000"," "," "
"77","0e60d312-ff76-4bcb-9fef-754299320e6e","120.201928","30.285766","城东派出所","无人值守","3105.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","城东派出所，新塘路1号对面","13606524400.000000"," "," "
"78","df012e7a-5440-417c-868e-a07d501a4c81","120.193050","30.275583","艮秋墩一十-一","无人值守","3108.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","艮秋立交下秋涛北路192-1","15868123700.000000"," "," "
"79","d6a9e204-50c1-4f0e-a60c-1077d7bff23f","120.192115","30.277122","艮秋墩十四-二","无人值守","3109.000000","0.000000","0.000000","租车06:00~21:00，还车06:00~22:00","艮秋立交下艮秋墩04-2","15868123700.000000"," "," "
"80","f6564cff-36bd-4c8a-abef-5cb3e95de4d7","120.198763","30.305257","德胜东路机场路口","无人值守","3111.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","德胜东路机场路口","15868129400.000000"," "," "
"81","d8b9b4e0-fbeb-43e7-8722-0aa90504a478","120.194792","30.276363","艮山西路一二号","无人值守","3112.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","艮山西路12号中巴停车场","15868123700.000000"," "," "
"82","4bfab23c-f92e-41dd-959a-357b16c45d5b","120.200326","30.305791","鸿泰建设","无人值守","3113.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","鸿泰建设机场路德胜东路东侧","15868129400.000000"," "," "
"83","db2957b3-dff1-4614-ae2a-b88d2e5d10ff","120.209605","30.305391","德胜东路","无人值守","3114.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","德胜东路同协路口","15868129400.000000"," "," "
"84","d43ead42-2093-4c37-b699-44a2674fcc87","120.185867","30.271326","凯旋路电杆一","无人值守","3116.000000","13.000000","8.000000","租车06:00~21:00，还车06:00~22:00","凯旋路392电杆","13606522700.000000"," "," "
"85","8e7b7cb9-4c0b-4752-9f66-a85a5f768c72","120.186080","30.269889","凯旋路电杆二","无人值守","3117.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","凯旋路384电杆（神农宾馆右侧）","13606522700.000000"," "," "
"86","b19a6c47-de81-45e8-a2a9-5c8a5416d9a8","120.186919","30.286497","一一七医院","无人值守","3120.000000","15.000000","9.000000","租车06:00~21:00，还车06:00~22:00","机场路38号一一七医院","13606524400.000000"," "," "
"253","901b5f1f-c048-427f-ae05-919c23a33258","120.165310","30.264185","浙江宝石研究所","无人值守","2138.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","凤起路383号","15868127500.000000"," "," "
"254","1b7ea41e-1199-436f-9713-4269bbf3b6d7","120.160133","30.263573","和乐苑","无人值守","2139.000000","19.000000","2.000000","租车06:00~21:00，还车06:00~22:00","凤起路武林路和乐苑门前","15868130600.000000","旅游咨询点"," "
"255","f40bd207-028c-45d4-bf63-1cafa92f7a0c","120.174878","30.264682","工商之江支行","无人值守","2141.000000","14.000000","18.000000","租车06:00~21:00，还车06:00~22:00","凤起路96号","15868127500.000000"," "," "
"256","88d187d6-e272-4b5a-8f63-51a2607cbfd9","120.163598","30.285366","省人民医院","无人值守","2142.000000","5.000000","22.000000","租车06:00~21:00，还车06:00~22:00","上塘路省人民医院门前","13606519100.000000"," "," "
"257","49e9dc78-d6a3-475b-ba0d-016911515c86","120.160915","30.288489","上塘路消防中队","无人值守","2143.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","上塘路消防中队北面","13606519100.000000"," "," "
"258","d2020b8e-237e-42ef-984f-03ab7b817093","120.183754","30.304495","农都市场","无人值守","2145.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","德胜路石桥路路口","13454491000.000000"," "," "
"259","6fcc66ff-8f4d-4c28-bacf-851fb9c4b173","120.161344","30.280565","浙江交通集团","无人值守","2146.000000","10.000000","1.000000","租车06:00~21:00，还车06:00~22:00","文晖路３０７号浙江交通集团西侧","13606519100.000000"," "," "
"260","510f0763-98cb-4ef1-a037-52783b1b4e8a","120.174691","30.285418","铁路货运中心","无人值守","2147.000000","18.000000","9.000000","租车06:00~21:00，还车06:00~22:00","绍兴路铁路货运中心门口","13454490900.000000"," "," "
"261","5fe146e5-6cae-486e-82af-cf6bf0ac5f81","120.168347","30.309826","东新路五三三号","无人值守","2150.000000","1.000000","26.000000","租车06:00~21:00，还车06:00~22:00","东新路533号前人行道","13486378100.000000"," "," "
"262","a04a6513-5350-4cfc-9309-4cb26e178455","120.173999","30.282667","文晖大桥西(一)","无人值守","2151.000000","27.000000","0.000000","租车06:00~21:00，还车06:00~22:00","文晖大桥西北面泛远巷口","13606525700.000000"," "," "
"263","25599e7b-8b1d-410b-abb7-088d611a57b3","120.168175","30.287782","朝晖一号码头","无人值守","2152.000000","10.000000","0.000000","租车06:00~21:00，还车06:00~22:00","现代名苑西侧","13606526000.000000"," "," "
"264","59c3d051-eeb9-44b7-bd3a-f5f74bbb59c5","120.167476","30.287774","朝晖二号码头","无人值守","2153.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","新市街","13606519100.000000"," "," "
"265","9eb5a811-4740-4c40-8a68-bf992dc9411a","120.168920","30.283717","打铁关点起锚站","无人值守","2156.000000","6.000000","18.000000","租车06:00~21:00，还车06:00~22:00","文晖桥东紫庭花园7幢西侧","13606525700.000000"," "," "
"266","c405559a-4609-484e-938f-5417320e420b","120.188081","30.350788","临丁路桥下","无人值守","2157.000000","14.000000","7.000000","租车06:00~21:00，还车06:00~22:00","临丁路桥下东南面","15868130500.000000"," "," "
"267","ddf73c0c-cca2-4a78-8d27-4b1baded2f51","120.162967","30.316188","水印康庭一号楼","无人值守","2158.000000","8.000000","24.000000","租车06:00~21:00，还车06:00~22:00","水印康庭一号楼","15868127800.000000"," "," "
"268","e0fbbdff-fb0c-482d-8e1b-fb1285479ae8","120.173369","30.327981","甘长村","无人值守","2160.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00"," 甘长村半山消防队对面","13454490900.000000"," "," "
"269","89acb3cb-38fa-4c0c-a234-88bd72500242","120.182732","30.326476","石桥卫生院","无人值守","2161.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","石桥路336号石桥卫生院门口","13454490900.000000"," "," "
"270","5256b2a1-9c65-44aa-ba36-752d294312c7","120.183623","30.306732","农科院点","无人值守","2162.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","石桥路德胜汽配市场门口","13454491000.000000"," "," "
"271","d4010a30-9839-47f2-9637-f61931c2d96a","120.181990","30.264166","刀矛巷一百六十九号","无人值守","2321.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","刀矛巷169号","0.000000"," "," "
"272","0f199341-80ca-4a4b-8cfd-ffd01a737888","120.172069","30.258074","庆春路一百号","无人值守","2323.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","庆春路100号","0.000000"," "," "
"273","6260d705-5554-496e-a3be-b27027b9fadc","120.176532","30.268807","建国北路503号","无人值守","2324.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","建国北路503号","0.000000"," "," "
"274","94667c08-1711-4a6e-90d7-6ff641baf558","120.171680","30.288027","东新路绍兴路西北角","无人值守","2325.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","东新 路绍兴路西北角","0.000000"," "," "
"275","ea8384c9-2d33-444a-849c-1da411230638","120.182372","30.262866","刀矛巷一百五十一号","无人值守","2327.000000","5.000000","27.000000","租车06:00~21:00，还车06:00~22:00","刀矛巷151号","0.000000"," "," "
"276","decb51ae-4183-4ebe-a153-eb3b16e7385e","120.178551","30.264476","凤起路七十号","无人值守","2329.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","凤起路70号","0.000000"," "," "
"277","be881080-8338-4be6-a102-f96eb46c0ce9","120.173800","30.264434","凤起路205号","无人值守","2330.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","凤起路205号","0.000000"," "," "
"278","f41bdbc1-d2b9-4bf6-bd2f-ce8caf348dc5","120.161375","30.290051","公交浙工大站","无人值守","2333.000000","7.000000","15.000000","租车06:00~21:00，还车06:00~22:00","公交浙工大站西侧50米围墙边","0.000000"," "," "
"279","3e6223eb-6a7c-4a4e-8b19-c4d4d15aa421","120.173319","30.264912","凤起路丝绸城","无人值守","2334.000000","5.000000","27.000000","租车06:00~21:00，还车06:00~22:00","凤起路新华路西北角","0.000000"," "," "
"280","ff38d02b-9eaf-4e60-b524-2172b0f116b5","120.169193","30.266358","杭高（二）","无人值守","2336.000000","25.000000","7.000000","租车06:00~21:00，还车06:00~22:00","中河路（自行车服务点）杭高与梅登高桥之间","0.000000"," "," "
"281","c8629698-8f8b-46bc-82d3-5c009d5bb146","120.160070","30.270535","体育场路三百七十","无人值守","2337.000000","18.000000","25.000000","租车06:00~21:00，还车06:00~22:00","体育场路370","0.000000"," "," "
"282","17716c63-c77a-43b1-9ec7-cbd2d4c8ba52","120.171881","30.313741","东新园北门","无人值守","2338.000000","15.000000","6.000000","租车06:00~21:00，还车06:00~22:00","东新园北门","13454491000.000000"," "," "
"283","bd40d5dc-808b-48a2-8244-ff9cc8acd67c","120.167437","30.320977","东新路工业品市场北门","无人值守","2339.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","东新路工业品市场北门","0.000000"," "," "
"284","04e8cf9c-5fc9-4040-858d-ed908efa0050","120.173990","30.341238","永波街64号","无人值守","2342.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","永波街64号","0.000000"," "," "
"285","d5fc10e8-98bf-4cd6-beee-d256703454a8","120.178581","30.329904","石祥路48号","无人值守","2343.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","石祥路48号，公交79路石桥站，杭州双兴不锈钢前","0.000000"," "," "
"286","143dba53-9cbe-426d-9109-b66af261eb3d","120.180501","30.272991","莫衙营152","无人值守","2344.000000","5.000000","27.000000","租车06:00~21:00，还车06:00~22:00","莫衙营152对面，莫衙营52幢东侧","0.000000"," "," "
"287","d4c27fea-a887-40fa-ae4b-daf6cdbc1b57","120.176458","30.271779","莫衙营建国路口","无人值守","2346.000000","15.000000","6.000000","租车06:00~21:00，还车06:00~22:00","莫衙营5号，杭州联合银行对面","0.000000"," "," "
"288","b9192a0e-7b60-4650-b182-4d2fe459528f","120.175539","30.281153","绍兴路支路开元职高","无人值守","2401.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","绍兴支路下城区政府旁","0.000000"," "," "
"289","bd1a26ae-377a-4f79-a5dd-0d01de9e5ac5","120.182370","30.258869","刀矛巷9号","无人值守","2402.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","刀矛巷9号","0.000000"," "," "
"290","8a8d65e7-26e2-4772-94cc-f7a2fda64b2c","120.181290","30.334841","石桥路康宁路西北面","无人值守","2403.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","石桥路康宁路口西北角","0.000000"," "," "
